,period_open,period_close,short_value,long_exposure,pnl,ending_exposure,short_exposure,capital_used,orders,transactions,gross_leverage,positions,starting_exposure,starting_value,net_leverage,ending_value,returns,starting_cash,ending_cash,portfolio_value,longs_count,shorts_count,long_value,benchmark_period_return,benchmark_volatility,alpha,beta,algorithm_period_return,sharpe,sortino,algo_volatility,max_drawdown,max_leverage,excess_return,treasury_period_return,trading_days,period_label
2024-07-16 20:00:00+00:00,2024-07-16 13:31:00+00:00,2024-07-16 20:00:00+00:00,0.0,253667.768,-1689.50900000002,253667.768,0.0,0.0,[],[],1.0012600994309186,"[{'sid': Equity(194817 [META]), 'amount': 101, 'cost_basis': 195.20672761903353, 'last_sale_price': 487.818}, {'sid': Equity(195146 [GOOGL]), 'amount': 278, 'cost_basis': 104.92523968351831, 'last_sale_price': 182.86}, {'sid': Equity(196754 [NVDA]), 'amount': 406, 'cost_basis': 49.731152800875, 'last_sale_price': 126.31400000000001}, {'sid': Equity(193960 [V]), 'amount': 193, 'cost_basis': 274.01168298704675, 'last_sale_price': 266.314}, {'sid': Equity(199739 [XOM]), 'amount': 462, 'cost_basis': 107.03811951948053, 'last_sale_price': 110.132}]",255357.27700000003,255357.27700000003,1.0012600994309186,253667.768,-0.006624537455515278,-319.2443305000027,-319.2443305000027,253348.52366950002,5,0,253667.768,0.0,0.0,,,1.5334852366950056,3.022315925684302,5.352322099611902,0.20870213175305968,-0.09116646472905876,1.0155748725990719,0.0,0.0,385,2024-07
2024-07-17 20:00:00+00:00,2024-07-17 13:31:00+00:00,2024-07-17 20:00:00+00:00,0.0,248033.098,-5634.670000000013,248033.098,0.0,0.0,[],[],1.0012887625208315,"[{'sid': Equity(194817 [META]), 'amount': 101, 'cost_basis': 195.20672761903353, 'last_sale_price': 460.13}, {'sid': Equity(195146 [GOOGL]), 'amount': 278, 'cost_basis': 104.92523968351831, 'last_sale_price': 179.977}, {'sid': Equity(196754 [NVDA]), 'amount': 406, 'cost_basis': 49.731152800875, 'last_sale_price': 117.947}, {'sid': Equity(193960 [V]), 'amount': 193, 'cost_basis': 274.01168298704675, 'last_sale_price': 269.726}, {'sid': Equity(199739 [XOM]), 'amount': 462, 'cost_basis': 107.03811951948053, 'last_sale_price': 111.651}]",253667.768,253667.768,1.0012887625208315,248033.098,-0.022240784822376125,-319.2443305000027,-319.2443305000027,247713.8536695,5,0,248033.098,0.0,0.0,,,1.4771385366950054,2.9352733940583198,5.162191226836398,0.20938757667624408,-0.09116646472905876,1.0155748725990719,0.0,0.0,386,2024-07
2024-07-18 20:00:00+00:00,2024-07-18 13:31:00+00:00,2024-07-18 20:00:00+00:00,0.0,249596.077,1562.978999999992,249596.077,0.0,0.0,[],[],1.001280681911276,"[{'sid': Equity(194817 [META]), 'amount': 101, 'cost_basis': 195.20672761903353, 'last_sale_price': 473.934}, {'sid': Equity(195146 [GOOGL]), 'amount': 278, 'cost_basis': 104.92523968351831, 'last_sale_price': 176.666}, {'sid': Equity(196754 [NVDA]), 'amount': 406, 'cost_basis': 49.731152800875, 'last_sale_price': 121.046}, {'sid': Equity(193960 [V]), 'amount': 193, 'cost_basis': 274.01168298704675, 'last_sale_price': 266.21500000000003}, {'sid': Equity(199739 [XOM]), 'amount': 462, 'cost_basis': 107.03811951948053, 'last_sale_price': 112.752}]",248033.098,248033.098,1.001280681911276,249596.077,0.006309614810988018,-319.2443305000027,-319.2443305000027,249276.8326695,5,0,249596.077,0.0,0.0,,,1.4927683266950056,2.9508066854462736,5.190070662743083,0.20913949847091848,-0.09116646472905876,1.0155748725990719,0.0,0.0,387,2024-07
2024-07-19 20:00:00+00:00,2024-07-19 13:31:00+00:00,2024-07-19 20:00:00+00:00,0.0,246498.505,-3097.5719999999856,246498.505,0.0,0.0,[],[],1.0012967962030261,"[{'sid': Equity(194817 [META]), 'amount': 101, 'cost_basis': 195.20672761903353, 'last_sale_price': 474.87}, {'sid': Equity(195146 [GOOGL]), 'amount': 278, 'cost_basis': 104.92523968351831, 'last_sale_price': 176.637}, {'sid': Equity(196754 [NVDA]), 'amount': 406, 'cost_basis': 49.731152800875, 'last_sale_price': 117.887}, {'sid': Equity(193960 [V]), 'amount': 193, 'cost_basis': 274.01168298704675, 'last_sale_price': 262.565}, {'sid': Equity(199739 [XOM]), 'amount': 462, 'cost_basis': 107.03811951948053, 'last_sale_price': 110.161}]",249596.077,249596.077,1.0012967962030261,246498.505,-0.012426232982937657,-319.2443305000027,-319.2443305000027,246179.2606695,5,0,246498.505,0.0,0.0,,,1.4617926066950058,2.9035932470911976,5.097323562081578,0.20921285820341196,-0.09116646472905876,1.0155748725990719,0.0,0.0,388,2024-07
2024-07-22 20:00:00+00:00,2024-07-22 13:31:00+00:00,2024-07-22 20:00:00+00:00,0.0,251029.226,4530.72099999999,251029.226,0.0,0.0,[],[],1.0012733610699267,"[{'sid': Equity(194817 [META]), 'amount': 101, 'cost_basis': 195.20672761903353, 'last_sale_price': 485.437}, {'sid': Equity(195146 [GOOGL]), 'amount': 278, 'cost_basis': 104.92523968351831, 'last_sale_price': 180.623}, {'sid': Equity(196754 [NVDA]), 'amount': 406, 'cost_basis': 49.731152800875, 'last_sale_price': 123.495}, {'sid': Equity(193960 [V]), 'amount': 193, 'cost_basis': 274.01168298704675, 'last_sale_price': 264.791}, {'sid': Equity(199739 [XOM]), 'amount': 462, 'cost_basis': 107.03811951948053, 'last_sale_price': 109.401}]",246498.505,246498.505,1.0012733610699267,251029.226,0.018404153898579523,-319.2443305000027,-319.2443305000027,250709.9816695,5,0,251029.226,0.0,0.0,,,1.507099816695006,2.9513334767397446,5.190938925830023,0.2093392411870724,-0.09116646472905876,1.0155748725990719,0.0,0.0,389,2024-07
2024-07-23 20:00:00+00:00,2024-07-23 13:31:00+00:00,2024-07-23 20:00:00+00:00,0.0,249433.857,-1595.369000000006,249433.857,0.0,0.0,[],[],1.0012815158736734,"[{'sid': Equity(194817 [META]), 'amount': 101, 'cost_basis': 195.20672761903353, 'last_sale_price': 486.72200000000004}, {'sid': Equity(195146 [GOOGL]), 'amount': 278, 'cost_basis': 104.92523968351831, 'last_sale_price': 180.743}, {'sid': Equity(196754 [NVDA]), 'amount': 406, 'cost_basis': 49.731152800875, 'last_sale_price': 122.545}, {'sid': Equity(193960 [V]), 'amount': 193, 'cost_basis': 274.01168298704675, 'last_sale_price': 261.903}, {'sid': Equity(199739 [XOM]), 'amount': 462, 'cost_basis': 107.03811951948053, 'last_sale_price': 107.636}]",251029.226,251029.226,1.0012815158736734,249433.857,-0.006363404398087136,-319.2443305000027,-319.2443305000027,249114.6126695,5,0,249433.857,0.0,0.0,,,1.4911461266950057,2.926210032698366,5.144927482449071,0.20919003973957911,-0.09116646472905876,1.0155748725990719,0.0,0.0,390,2024-07
2024-07-24 20:00:00+00:00,2024-07-24 13:31:00+00:00,2024-07-24 20:00:00+00:00,0.0,239432.653,-10001.203999999998,239432.653,0.0,0.0,[],[],1.00133511680619,"[{'sid': Equity(194817 [META]), 'amount': 101, 'cost_basis': 195.20672761903353, 'last_sale_price': 459.413}, {'sid': Equity(195146 [GOOGL]), 'amount': 278, 'cost_basis': 104.92523968351831, 'last_sale_price': 171.635}, {'sid': Equity(196754 [NVDA]), 'amount': 406, 'cost_basis': 49.731152800875, 'last_sale_price': 114.208}, {'sid': Equity(193960 [V]), 'amount': 193, 'cost_basis': 274.01168298704675, 'last_sale_price': 251.398}, {'sid': Equity(199739 [XOM]), 'amount': 462, 'cost_basis': 107.03811951948053, 'last_sale_price': 109.154}]",249433.857,249433.857,1.00133511680619,239432.653,-0.04014699857558568,-319.2443305000027,-319.2443305000027,239113.4086695,5,0,239432.653,0.0,0.0,,,1.3911340866950055,2.7619070903111718,4.748995821477744,0.21169924327734962,-0.09116646472905876,1.0155748725990719,0.0,0.0,391,2024-07
2024-07-25 20:00:00+00:00,2024-07-25 13:31:00+00:00,2024-07-25 20:00:00+00:00,0.0,237343.01699999996,-2089.6360000000277,237343.01699999996,0.0,0.0,[],[],1.0013468873898363,"[{'sid': Equity(194817 [META]), 'amount': 101, 'cost_basis': 195.20672761903353, 'last_sale_price': 451.584}, {'sid': Equity(195146 [GOOGL]), 'amount': 278, 'cost_basis': 104.92523968351831, 'last_sale_price': 166.316}, {'sid': Equity(196754 [NVDA]), 'amount': 406, 'cost_basis': 49.731152800875, 'last_sale_price': 112.239}, {'sid': Equity(193960 [V]), 'amount': 193, 'cost_basis': 274.01168298704675, 'last_sale_price': 250.973}, {'sid': Equity(199739 [XOM]), 'amount': 462, 'cost_basis': 107.03811951948053, 'last_sale_price': 111.45100000000001}]",239432.653,239432.653,1.0013468873898363,237343.01699999996,-0.008739100043060777,-319.2443305000027,-319.2443305000027,237023.77266949997,5,0,237343.01699999996,0.0,0.0,,,1.370237726695005,2.729420054934308,4.689637975258188,0.2116142151448835,-0.09116646472905876,1.0155748725990719,0.0,0.0,392,2024-07
2024-07-26 20:00:00+00:00,2024-07-26 13:31:00+00:00,2024-07-26 20:00:00+00:00,0.0,239866.858,2523.841000000044,239866.858,0.0,0.0,[],[],1.0013326967679188,"[{'sid': Equity(194817 [META]), 'amount': 101, 'cost_basis': 195.20672761903353, 'last_sale_price': 463.825}, {'sid': Equity(195146 [GOOGL]), 'amount': 278, 'cost_basis': 104.92523968351831, 'last_sale_price': 166.038}, {'sid': Equity(196754 [NVDA]), 'amount': 406, 'cost_basis': 49.731152800875, 'last_sale_price': 113.019}, {'sid': Equity(193960 [V]), 'amount': 193, 'cost_basis': 274.01168298704675, 'last_sale_price': 256.63100000000003}, {'sid': Equity(199739 [XOM]), 'amount': 462, 'cost_basis': 107.03811951948053, 'last_sale_price': 111.35600000000001}]",237343.01699999996,237343.01699999996,1.0013326967679188,239866.858,0.01064805007352243,-319.2443305000027,-319.2443305000027,239547.61366950002,5,0,239866.858,0.0,0.0,,,1.3954761366950055,2.7568791527696455,4.739175693839892,0.21145002305930913,-0.09116646472905876,1.0155748725990719,0.0,0.0,393,2024-07
2024-07-29 20:00:00+00:00,2024-07-29 13:31:00+00:00,2024-07-29 20:00:00+00:00,0.0,239839.452,-27.40600000001723,239839.452,0.0,0.0,[],[],1.0013328492556273,"[{'sid': Equity(194817 [META]), 'amount': 101, 'cost_basis': 195.20672761903353, 'last_sale_price': 463.83500000000004}, {'sid': Equity(195146 [GOOGL]), 'amount': 278, 'cost_basis': 104.92523968351831, 'last_sale_price': 168.553}, {'sid': Equity(196754 [NVDA]), 'amount': 406, 'cost_basis': 49.731152800875, 'last_sale_price': 111.549}, {'sid': Equity(193960 [V]), 'amount': 193, 'cost_basis': 274.01168298704675, 'last_sale_price': 258.747}, {'sid': Equity(199739 [XOM]), 'amount': 462, 'cost_basis': 107.03811951948053, 'last_sale_price': 110.18900000000001}]",239866.858,239866.858,1.0013328492556273,239839.452,-0.00011440731794487569,-319.2443305000027,-319.2443305000027,239520.2076695,5,0,239839.452,0.0,0.0,,,1.3952020766950053,2.752924425546749,4.732560733190732,0.21118975594661385,-0.09116646472905876,1.0155748725990719,0.0,0.0,394,2024-07
2024-07-30 20:00:00+00:00,2024-07-30 13:31:00+00:00,2024-07-30 20:00:00+00:00,0.0,237800.40999999997,-2039.0420000000158,237800.40999999997,0.0,0.0,[],[],1.0013442932604781,"[{'sid': Equity(194817 [META]), 'amount': 101, 'cost_basis': 195.20672761903353, 'last_sale_price': 461.325}, {'sid': Equity(195146 [GOOGL]), 'amount': 278, 'cost_basis': 104.92523968351831, 'last_sale_price': 169.309}, {'sid': Equity(196754 [NVDA]), 'amount': 406, 'cost_basis': 49.731152800875, 'last_sale_price': 103.69200000000001}, {'sid': Equity(193960 [V]), 'amount': 193, 'cost_basis': 274.01168298704675, 'last_sale_price': 260.231}, {'sid': Equity(199739 [XOM]), 'amount': 462, 'cost_basis': 107.03811951948053, 'last_sale_price': 112.154}]",239839.452,239839.452,1.0013442932604781,237800.40999999997,-0.008513027021141983,-319.2443305000027,-319.2443305000027,237481.16566949998,5,0,237800.40999999997,0.0,0.0,,,1.3748116566950053,2.721413458416921,4.675126702834919,0.2110985628002328,-0.09116646472905876,1.0155748725990719,0.0,0.0,395,2024-07
2024-07-31 20:00:00+00:00,2024-07-31 13:31:00+00:00,2024-07-31 20:00:00+00:00,0.0,245385.04900000003,7584.639000000054,245385.04900000003,0.0,0.0,[],[],1.001302688194016,"[{'sid': Equity(194817 [META]), 'amount': 101, 'cost_basis': 195.20672761903353, 'last_sale_price': 472.918}, {'sid': Equity(195146 [GOOGL]), 'amount': 278, 'cost_basis': 104.92523968351831, 'last_sale_price': 170.552}, {'sid': Equity(196754 [NVDA]), 'amount': 406, 'cost_basis': 49.731152800875, 'last_sale_price': 116.977}, {'sid': Equity(193960 [V]), 'amount': 193, 'cost_basis': 274.01168298704675, 'last_sale_price': 262.773}, {'sid': Equity(199739 [XOM]), 'amount': 462, 'cost_basis': 107.03811951948053, 'last_sale_price': 112.552}]",237800.40999999997,237800.40999999997,1.001302688194016,245385.04900000003,0.031937854855216274,-319.2443305000027,-319.2443305000027,245065.80466950004,5,0,245385.04900000003,0.0,0.0,,,1.4506580466950059,2.7968287809112904,4.834825139957814,0.21215450868904395,-0.09116646472905876,1.0155748725990719,0.0,0.0,396,2024-07
2024-08-01 20:00:00+00:00,2024-08-01 13:31:00+00:00,2024-08-01 20:00:00+00:00,0.0,243635.026,-1750.0230000000156,243635.026,0.0,0.0,"[{'id': 'ecf28c6deced4484b19cf3a4f85fdf8d', 'dt': Timestamp('2024-08-01 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2024-08-01 20:00:00+0000', tz='UTC'), 'amount': -2, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(194817 [META]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'fe652cf893cd486f939cba92cb715839', 'dt': Timestamp('2024-08-01 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2024-08-01 20:00:00+0000', tz='UTC'), 'amount': 8, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(195146 [GOOGL]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'c4d701dd34444d49a9fece4e4185a302', 'dt': Timestamp('2024-08-01 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2024-08-01 20:00:00+0000', tz='UTC'), 'amount': -7, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(193960 [V]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '190dc44e0a06403fb63d39fc7fd567f0', 'dt': Timestamp('2024-08-01 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2024-08-01 20:00:00+0000', tz='UTC'), 'amount': 39, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(196754 [NVDA]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '54b14bfbf58743528e55b89becb388b9', 'dt': Timestamp('2024-08-01 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2024-08-01 20:00:00+0000', tz='UTC'), 'amount': 264, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(197029 [AMZN]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'e238535f6e08486db88802f7b90b70a6', 'dt': Timestamp('2024-08-01 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2024-08-01 20:00:00+0000', tz='UTC'), 'amount': -462, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(199739 [XOM]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],1.001312057640937,"[{'sid': Equity(194817 [META]), 'amount': 101, 'cost_basis': 195.20672761903353, 'last_sale_price': 495.736}, {'sid': Equity(195146 [GOOGL]), 'amount': 278, 'cost_basis': 104.92523968351831, 'last_sale_price': 169.776}, {'sid': Equity(196754 [NVDA]), 'amount': 406, 'cost_basis': 49.731152800875, 'last_sale_price': 109.17}, {'sid': Equity(193960 [V]), 'amount': 193, 'cost_basis': 274.01168298704675, 'last_sale_price': 263.03000000000003}, {'sid': Equity(199739 [XOM]), 'amount': 462, 'cost_basis': 107.03811951948053, 'last_sale_price': 110.99600000000001}]",245385.04900000003,245385.04900000003,1.001312057640937,243635.026,-0.007141033006869968,-319.2443305000027,-319.2443305000027,243315.78166950002,5,0,243635.026,0.0,0.0,,,1.4331578166950054,2.770155027437674,4.786597208537271,0.21202148391619113,-0.09116646472905876,1.0155748725990719,0.0,0.0,397,2024-08
2024-08-02 20:00:00+00:00,2024-08-02 13:31:00+00:00,2024-08-02 20:00:00+00:00,0.0,236607.99900000004,-2845.71123299998,236607.99900000004,0.0,4181.315767000007,"[{'id': 'ecf28c6deced4484b19cf3a4f85fdf8d', 'dt': Timestamp('2024-08-02 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2024-08-01 20:00:00+0000', tz='UTC'), 'amount': -2, 'filled': -2, 'commission': 0.002, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(194817 [META]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'fe652cf893cd486f939cba92cb715839', 'dt': Timestamp('2024-08-02 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2024-08-01 20:00:00+0000', tz='UTC'), 'amount': 8, 'filled': 8, 'commission': 0.008, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(195146 [GOOGL]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'c4d701dd34444d49a9fece4e4185a302', 'dt': Timestamp('2024-08-02 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2024-08-01 20:00:00+0000', tz='UTC'), 'amount': -7, 'filled': -7, 'commission': 0.007, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(193960 [V]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '190dc44e0a06403fb63d39fc7fd567f0', 'dt': Timestamp('2024-08-02 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2024-08-01 20:00:00+0000', tz='UTC'), 'amount': 39, 'filled': 39, 'commission': 0.039, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(196754 [NVDA]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '54b14bfbf58743528e55b89becb388b9', 'dt': Timestamp('2024-08-02 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2024-08-01 20:00:00+0000', tz='UTC'), 'amount': 264, 'filled': 264, 'commission': 0.264, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(197029 [AMZN]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'e238535f6e08486db88802f7b90b70a6', 'dt': Timestamp('2024-08-02 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2024-08-01 20:00:00+0000', tz='UTC'), 'amount': -462, 'filled': -462, 'commission': 0.462, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(199739 [XOM]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': -2, 'dt': Timestamp('2024-08-02 20:00:00+0000', tz='UTC'), 'price': 485.93091300000003, 'order_id': 'ecf28c6deced4484b19cf3a4f85fdf8d', 'sid': Equity(194817 [META]), 'commission': None}, {'amount': 8, 'dt': Timestamp('2024-08-02 20:00:00+0000', tz='UTC'), 'price': 165.78285000000002, 'order_id': 'fe652cf893cd486f939cba92cb715839', 'sid': Equity(195146 [GOOGL]), 'commission': None}, {'amount': -7, 'dt': Timestamp('2024-08-02 20:00:00+0000', tz='UTC'), 'price': 263.5411635, 'order_id': 'c4d701dd34444d49a9fece4e4185a302', 'sid': Equity(193960 [V]), 'commission': None}, {'amount': 39, 'dt': Timestamp('2024-08-02 20:00:00+0000', tz='UTC'), 'price': 107.28461550000002, 'order_id': '190dc44e0a06403fb63d39fc7fd567f0', 'sid': Equity(196754 [NVDA]), 'commission': None}, {'amount': 264, 'dt': Timestamp('2024-08-02 20:00:00+0000', tz='UTC'), 'price': 167.98395, 'order_id': '54b14bfbf58743528e55b89becb388b9', 'sid': Equity(197029 [AMZN]), 'commission': None}, {'amount': -462, 'dt': Timestamp('2024-08-02 20:00:00+0000', tz='UTC'), 'price': 110.8735355, 'order_id': 'e238535f6e08486db88802f7b90b70a6', 'sid': Equity(199739 [XOM]), 'commission': None}]",0.9839394922225058,"[{'sid': Equity(194817 [META]), 'amount': 99, 'cost_basis': 195.20674782105374, 'last_sale_price': 486.17400000000004}, {'sid': Equity(195146 [GOOGL]), 'amount': 286, 'cost_basis': 106.6275784336297, 'last_sale_price': 165.70000000000002}, {'sid': Equity(196754 [NVDA]), 'amount': 445, 'cost_basis': 54.77525177900056, 'last_sale_price': 107.23100000000001}, {'sid': Equity(193960 [V]), 'amount': 186, 'cost_basis': 274.01172062145537, 'last_sale_price': 263.673}, {'sid': Equity(197029 [AMZN]), 'amount': 264, 'cost_basis': 167.98495, 'last_sale_price': 167.9}]",243635.026,243635.026,0.9839394922225058,236607.99900000004,-0.011695547298552822,-319.2443305000027,3862.0714365000013,240470.07043650004,5,0,236607.99900000004,0.0,0.0,,,1.4047007043650055,2.727924218748788,4.706602067923471,0.21204821058463208,-0.09116646472905876,1.0155748725990719,0.0,0.0,398,2024-08
2024-08-05 20:00:00+00:00,2024-08-05 13:31:00+00:00,2024-08-05 20:00:00+00:00,0.0,226561.67299999998,-10046.32600000006,226561.67299999998,0.0,0.0,[],[],0.9832392644866323,"[{'sid': Equity(194817 [META]), 'amount': 99, 'cost_basis': 195.20674782105374, 'last_sale_price': 473.814}, {'sid': Equity(195146 [GOOGL]), 'amount': 286, 'cost_basis': 106.6275784336297, 'last_sale_price': 158.333}, {'sid': Equity(196754 [NVDA]), 'amount': 445, 'cost_basis': 54.77525177900056, 'last_sale_price': 100.413}, {'sid': Equity(193960 [V]), 'amount': 186, 'cost_basis': 274.01172062145537, 'last_sale_price': 253.644}, {'sid': Equity(197029 [AMZN]), 'amount': 264, 'cost_basis': 167.98495, 'last_sale_price': 161.02}]",236607.99900000004,236607.99900000004,0.9832392644866323,226561.67299999998,-0.04177786442098175,3862.0714365000013,3862.0714365000013,230423.74443649998,5,0,226561.67299999998,0.0,0.0,,,1.3042374443650049,2.565077150690066,4.330132849645337,0.21465852456259416,-0.11492095705005144,1.0155748725990719,0.0,0.0,399,2024-08
2024-08-06 20:00:00+00:00,2024-08-06 13:31:00+00:00,2024-08-06 20:00:00+00:00,0.0,230364.452,3802.7790000000095,230364.452,0.0,0.0,[],[],0.9835113829986593,"[{'sid': Equity(194817 [META]), 'amount': 99, 'cost_basis': 195.20674782105374, 'last_sale_price': 492.1}, {'sid': Equity(195146 [GOOGL]), 'amount': 286, 'cost_basis': 106.6275784336297, 'last_sale_price': 157.37800000000001}, {'sid': Equity(196754 [NVDA]), 'amount': 445, 'cost_basis': 54.77525177900056, 'last_sale_price': 104.212}, {'sid': Equity(193960 [V]), 'amount': 186, 'cost_basis': 274.01172062145537, 'last_sale_price': 255.44400000000002}, {'sid': Equity(197029 [AMZN]), 'amount': 264, 'cost_basis': 167.98495, 'last_sale_price': 161.93}]",226561.67299999998,226561.67299999998,0.9835113829986593,230364.452,0.016503416387489533,3862.0714365000013,3862.0714365000013,234226.5234365,5,0,230364.452,0.0,0.0,,,1.3422652343650054,2.606713409821346,4.406584122032188,0.21469037891949747,-0.11492095705005144,1.0155748725990719,0.0,0.0,400,2024-08
2024-08-07 20:00:00+00:00,2024-08-07 13:31:00+00:00,2024-08-07 20:00:00+00:00,0.0,227565.701,-2798.7509999999893,227565.701,0.0,0.0,[],[],0.9833119793884734,"[{'sid': Equity(194817 [META]), 'amount': 99, 'cost_basis': 195.20674782105374, 'last_sale_price': 486.951}, {'sid': Equity(195146 [GOOGL]), 'amount': 286, 'cost_basis': 106.6275784336297, 'last_sale_price': 158.024}, {'sid': Equity(196754 [NVDA]), 'amount': 445, 'cost_basis': 54.77525177900056, 'last_sale_price': 98.874}, {'sid': Equity(193960 [V]), 'amount': 186, 'cost_basis': 274.01172062145537, 'last_sale_price': 253.723}, {'sid': Equity(197029 [AMZN]), 'amount': 264, 'cost_basis': 167.98495, 'last_sale_price': 162.77}]",230364.452,230364.452,0.9833119793884734,227565.701,-0.011948907232782968,3862.0714365000013,3862.0714365000013,231427.7724365,5,0,227565.701,0.0,0.0,,,1.3142777243650055,2.564932199868279,4.329829428393666,0.21471587008739826,-0.11492095705005144,1.0155748725990719,0.0,0.0,401,2024-08
2024-08-08 20:00:00+00:00,2024-08-08 13:31:00+00:00,2024-08-08 20:00:00+00:00,0.0,234591.34600000002,7025.645000000019,234591.34600000002,0.0,0.0,[],[],0.9838036649756615,"[{'sid': Equity(194817 [META]), 'amount': 99, 'cost_basis': 195.20674782105374, 'last_sale_price': 507.57800000000003}, {'sid': Equity(195146 [GOOGL]), 'amount': 286, 'cost_basis': 106.6275784336297, 'last_sale_price': 161.097}, {'sid': Equity(196754 [NVDA]), 'amount': 445, 'cost_basis': 54.77525177900056, 'last_sale_price': 104.932}, {'sid': Equity(193960 [V]), 'amount': 186, 'cost_basis': 274.01172062145537, 'last_sale_price': 256.997}, {'sid': Equity(197029 [AMZN]), 'amount': 264, 'cost_basis': 167.98495, 'last_sale_price': 165.8}]",227565.701,227565.701,0.9838036649756615,234591.34600000002,0.030357830117073492,3862.0714365000013,3862.0714365000013,238453.41743650002,5,0,234591.34600000002,0.0,0.0,,,1.384534174365006,2.636266531622295,4.474242437659016,0.215604888402411,-0.11492095705005144,1.0155748725990719,0.0,0.0,402,2024-08
2024-08-09 20:00:00+00:00,2024-08-09 13:31:00+00:00,2024-08-09 20:00:00+00:00,0.0,236145.949,1554.6029999999737,236145.949,0.0,0.0,[],[],0.983908573432354,"[{'sid': Equity(194817 [META]), 'amount': 99, 'cost_basis': 195.20674782105374, 'last_sale_price': 515.6850000000001}, {'sid': Equity(195146 [GOOGL]), 'amount': 286, 'cost_basis': 106.6275784336297, 'last_sale_price': 162.727}, {'sid': Equity(196754 [NVDA]), 'amount': 445, 'cost_basis': 54.77525177900056, 'last_sale_price': 104.712}, {'sid': Equity(193960 [V]), 'amount': 186, 'cost_basis': 274.01172062145537, 'last_sale_price': 257.442}, {'sid': Equity(197029 [AMZN]), 'amount': 264, 'cost_basis': 167.98495, 'last_sale_price': 166.94}]",234591.34600000002,234591.34600000002,0.983908573432354,236145.949,0.006519524931589471,3862.0714365000013,3862.0714365000013,240008.0204365,5,0,236145.949,0.0,0.0,,,1.4000802043650058,2.6516086737722384,4.500818694136609,0.21536295321437487,-0.11492095705005144,1.0155748725990719,0.0,0.0,403,2024-08
